SITE_ID,LATITUDE,LONGITUDE,SITE_NAME,NOTES
9913926,-35.651443,145.709672,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913928,-35.643261,148.449825,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913929,-35.655683,145.784401,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913934,-35.706503,147.029394,"Mobile Spectrum Licensing Site OLYMPIC WAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913936,-35.706451,145.539513,"Mobile Spectrum Licensing Site NEWELL HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913938,-35.707326,139.868357,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913939,-35.676023,147.372517,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913940,-35.697176,139.338937,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913941,-35.681464,142.448519,"Mobile Spectrum Licensing Site HENTY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913942,-35.684758,143.061715,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913945,-35.713004,142.376041,"Mobile Spectrum Licensing Site HENTY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913946,-35.716211,148.529479,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913948,-35.705896,149.157809,"Mobile Spectrum Licensing Site MONARO HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913949,-35.723336,147.314148,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913950,-35.706157,144.898049,"Mobile Spectrum Licensing Site COBB HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913951,-35.70489,145.87614,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913952,-35.715549,145.961623,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913955,-35.734215,146.043408,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913961,-35.757636,142.715223,"Mobile Spectrum Licensing Site SUNRAYSIA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913962,-35.792887,143.130945,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913963,-35.792842,145.563803,"Mobile Spectrum Licensing Site NEWELL HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913964,-35.772141,146.129634,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913966,-35.788483,150.137673,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913967,-35.786212,144.036868,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913972,-35.793554,139.349955,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913973,-35.792681,147.276861,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913974,-35.787552,146.209447,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913976,-35.792928,144.126286,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913977,-35.796464,146.292791,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913980,-35.791265,144.899747,"Mobile Spectrum Licensing Site COBB HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913981,-35.810792,142.767265,"Mobile Spectrum Licensing Site SUNRAYSIA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913983,-35.802698,139.953173,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913985,-35.81203,148.496893,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913989,-35.873731,144.900494,"Mobile Spectrum Licensing Site COBB HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913990,-35.866757,146.964931,"Mobile Spectrum Licensing Site OLYMPIC WAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913991,-35.873546,142.422175,"Mobile Spectrum Licensing Site HENTY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913992,-35.872721,149.160388,"Mobile Spectrum Licensing Site MONARO HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913993,-35.866094,144.300715,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913994,-35.872477,142.789412,"Mobile Spectrum Licensing Site SUNRAYSIA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913996,-35.872677,146.382992,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913997,-35.868299,150.115858,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913998,-35.87656,143.201277,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9913999,-35.873745,143.93697,"Mobile Spectrum Licensing Site LODDON VALLEY HWY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914001,-35.87157,140.042897,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914002,-35.896028,148.537253,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914003,-35.895494,139.441604,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914009,-35.955304,143.941107,"Mobile Spectrum Licensing Site LODDON VALLEY HWY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914012,-35.957767,144.874145,"Mobile Spectrum Licensing Site COBB HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914015,-35.924617,147.019975,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914018,-35.926315,145.292733,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914019,-35.958252,146.966365,"Mobile Spectrum Licensing Site OLYMPIC WAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914020,-35.945689,147.121711,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914021,-35.945577,145.21037,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914022,-35.939883,140.128171,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914023,-35.961124,142.796919,"Mobile Spectrum Licensing Site SUNRAYSIA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914024,-35.961254,144.375125,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914025,-35.932893,148.621977,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914026,-35.956879,143.227906,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914030,-35.965179,145.707324,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914031,-35.94803,146.458981,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914032,-35.958739,140.213572,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914033,-35.970036,139.529155,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914034,-35.949289,146.542921,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914035,-35.957269,149.148642,"Mobile Spectrum Licensing Site MONARO HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914036,-35.968295,148.704541,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914038,-35.976515,146.625542,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914040,-35.990231,145.782072,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914042,-35.995051,145.876097,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914050,-36.0397,140.297776,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914054,-36.04019,145.204012,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914055,-36.003349,146.71477,"Mobile Spectrum Licensing Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914056,-36.040836,143.948937,"Mobile Spectrum Licensing Site LODDON VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914057,-36.015147,144.459371,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914058,-36.021571,150.10228,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914059,-36.040207,143.227622,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914060,-36.032093,144.785332,"Mobile Spectrum Licensing Site COBB HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914063,-36.033516,146.794281,"LPON Site RIVERINA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914064,-36.475495,139.816475,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914065,-36.039733,149.155445,"Mobile Spectrum Licensing Site MONARO HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914066,-36.023181,146.121176,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914067,-36.027291,142.405367,"Mobile Spectrum Licensing Site HENTY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914068,-36.038561,144.545379,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914069,-36.025363,148.814068,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914070,-36.049128,146.544408,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914073,-36.046022,146.626545,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914076,-36.069781,146.203865,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914079,-36.065559,146.375425,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914083,-36.078166,146.280857,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914088,-36.110737,150.059334,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914089,-36.124266,143.922319,"Mobile Spectrum Licensing Site LODDON VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914090,-36.118578,145.191884,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914091,-36.088598,144.641156,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914092,-36.121244,149.140507,"Mobile Spectrum Licensing Site MONARO HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914096,-36.118897,143.22671,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914100,-36.123916,148.886135,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914105,-36.147915,146.637245,"Mobile Spectrum Licensing Site HUME FREEWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914110,-36.136359,146.957464,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914115,-36.148822,142.410077,"Mobile Spectrum Licensing Site HENTY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914122,-36.167268,146.525422,"Mobile Spectrum Licensing Site HUME HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914123,-36.198678,146.968219,"Mobile Spectrum Licensing Site KIEWA VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914127,-36.203646,146.459672,"Mobile Spectrum Licensing Site HUME FREEWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914128,-36.206861,145.430547,"Mobile Spectrum Licensing Site GOULBURN VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914131,-36.205527,143.956441,"Mobile Spectrum Licensing Site LODDON VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914132,-36.210875,150.121445,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914134,-36.208254,144.731815,"Mobile Spectrum Licensing Site NORTHERN HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914135,-36.186616,144.87592,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914136,-36.184714,148.900613,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914138,-36.191575,140.543111,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914139,-36.214415,143.362066,"Mobile Spectrum Licensing Site CALDER HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914140,-36.199641,144.959334,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914141,-36.199395,145.042807,"Mobile Spectrum Licensing Site MURRAY VALLEY HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914142,-36.218736,148.957481,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914143,-36.228179,140.623428,"Mobile Spectrum Licensing Site DUKES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914145,-36.246963,149.041812,"Mobile Spectrum Licensing Site SNOWY MOUNTAINS HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
9914149,-36.290448,150.11751,"Mobile Spectrum Licensing Site PRINCES HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
